# Intrinsic 2nd anomalous hall conductivity
# in unit of A*V^-2 for 3D cases, Ang*A*V^-2 for 2D cases
#  Energy (eV)      \sigma_xyy      \sigma_yxx
  0.37800000E-01  0.43695507E-02 -0.15936015E-01
  0.38000000E-01  0.41883598E-02 -0.15239294E-01
  0.38200000E-01  0.40149834E-02 -0.14572880E-01
  0.38400000E-01  0.38490146E-02 -0.13935250E-01
  0.38600000E-01  0.36900540E-02 -0.13324981E-01
  0.38800000E-01  0.35377125E-02 -0.12740739E-01
  0.39000000E-01  0.33916178E-02 -0.12181276E-01
  0.39200000E-01  0.32514228E-02 -0.11645421E-01
  0.39400000E-01  0.31168137E-02 -0.11132072E-01
  0.39600000E-01  0.29875151E-02 -0.10640193E-01
  0.39800000E-01  0.28632888E-02 -0.10168810E-01
  0.40000000E-01  0.27439284E-02 -0.97170029E-02
  0.40200000E-01  0.26292485E-02 -0.92839075E-02
  0.40400000E-01  0.25190731E-02 -0.88687087E-02
  0.40600000E-01  0.24132268E-02 -0.84706400E-02
  0.40800000E-01  0.23115289E-02 -0.80889804E-02
  0.41000000E-01  0.22137934E-02 -0.77230521E-02
  0.41200000E-01  0.21198337E-02 -0.73722175E-02
  0.41400000E-01  0.20294713E-02 -0.70358761E-02
  0.41600000E-01  0.19425449E-02 -0.67134619E-02
  0.41800000E-01  0.18589174E-02 -0.64044405E-02
  0.42000000E-01  0.17784782E-02 -0.61083072E-02
  0.42200000E-01  0.17011406E-02 -0.58245857E-02
  0.42400000E-01  0.16268349E-02 -0.55528265E-02
  0.42600000E-01  0.15554985E-02 -0.52926072E-02
  0.42800000E-01  0.14870675E-02 -0.50435314E-02
  0.43000000E-01  0.14214702E-02 -0.48052284E-02
  0.43200000E-01  0.13586254E-02 -0.45773525E-02
  0.43400000E-01  0.12984453E-02 -0.43595820E-02
  0.43600000E-01  0.12408420E-02 -0.41516174E-02
  0.43800000E-01  0.11857350E-02 -0.39531799E-02
  0.44000000E-01  0.11330576E-02 -0.37640095E-02
  0.44200000E-01  0.10827603E-02 -0.35838630E-02
  0.44400000E-01  0.10348103E-02 -0.34125126E-02
  0.44600000E-01  0.98918723E-03 -0.32497439E-02
  0.44800000E-01  0.94587642E-03 -0.30953543E-02
  0.45000000E-01  0.90486216E-03 -0.29491499E-02
  0.45200000E-01  0.86612272E-03 -0.28109426E-02
  0.45400000E-01  0.82962816E-03 -0.26805452E-02
  0.45600000E-01  0.79534141E-03 -0.25577647E-02
